id;category/id;category/name/fr;scope/id;scope/name/fr;participatory_space/id;participatory_space/url;component/id;title;body;state;reference;answer/fr;supports;endorsements/total_count;endorsements/user_endorsements;comments;attachments;followers;published_at;url;meeting_urls;related_proposals;is_amend;original_proposal/title;original_proposal/url
2065;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Un référendum pour une 6ème république citoyenne et écologique;"Nous sommes la première génération à voir la possibilité de la fin de l’espèce humaine par notre prédation sur l'écosystème due à un système de compétition de tous contre tous, le concept de propriété exclusive et la thésaurisation illimitée du capital. Pour en sortir il nous faut passer d’une culture de compétition et d’exclusion à une culture de coopération et d’inclusion

Il faut constitutionnaliser de nouveaux concepts comme la priorité de la gestion des communs sur la propriété individuelle, la notion d’écocide, l’instauration d’une loi annuelle de transition écologique, la systématisation d’études d’impact écologique, l’interdiction de loi induisant des charges sur le climat ou le droit des collectivités à privilégier leur autonomie énergétique et alimentaire.

En terme d’organisation politique réduire la compétition c’est remplacer le scrutin uninominal par le jugement majoritaire et le quitus de mandat. Favoriser l’inclusion c’est reconnaitre le RIC en toutes matières. Promouvoir la coopération c’est reconnaitre la représentation par tirage au sort.

Enfin au XXI ème siècle Il faut garantir que l’espace public sur internet soit démocratique et constitutionnaliser la neutralité du net et la transparence des algorithmes.

Vous devez exiger un référendum pour la mise en place d'un processus constituant piloté par une assemblée tirée au sort et incluant la participation massive de toute la population.

Il y a urgence, la maison brule !";"";ja-PROP-2020-04-2065;"";0;2;Olivier, CMEGH;0;0;73;2020-04-05 16:09:39 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2065;"";"";false;;
2179;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Votations populaires;"- Rendre obligatoire le vote pour tous les français.
- Faire reconnaître le vote blanc.
- Passer à une 6ème république qui soit plus proportionnelle. Décentraliser un peu : certaines décisions politiques pourraient être prises dans une région et pas une autre.
- Avoir recours aux votations populaires (un peu comme en Suisse) : Faire voter par référendum les français sur les grandes décisions (ex: privatisations de l'énergie, des aéroports, des télécommunications, des hôpitaux etc...)";"";ja-PROP-2020-04-2179;"";0;3;Rossard, Isabelle Meurville, LJNC;1;0;72;2020-04-05 17:09:01 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2179;"";"";false;;
2140;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;La jeunesse et la démocratie;"Les jeunes ne vont plus voter et semblent se détourner de l'affaire politique et donc de la démocratie. Il n'est pire chose pour une démocratie que de se détourner des urnes pour exprimer son opinion. Cependant il n'y a rien d'étonnant à cela, commençons déjà par l'absence depuis moult années de cours d'éducation civique (des vrais) dans nos écoles (comme les cours d'histoire d'ailleurs), et cela a été une volonté de notre système alors ne soyons pas surpris et ne faisons pas les effarouchés! Est-il normal qu'un jeune de 18 à 25 ans ignore ce qu'est l'assemblée Nationale ou encore le Sénat. La plupart de la population (et pas que des jeunes) ignore le nombre de députés et leur rôle sur le terrain. Le danger réside dans le fait que la démocratie ne ""vivote"" qu'au sein d'un petit cercle pour faire de ""l'entre-soi"" où tout ce petit microcosme se complait et est persuadé qu'il a l'oreille du peuple et qu'ils intéressent leur circonscription. Il est temps de retrouver du civisme et d'éduquer dès le collège nos jeunes à la structure démocratique de notre pays.";"";ja-PROP-2020-04-2140;"";0;0;"";0;0;72;2020-04-05 16:45:15 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2140;"";"";false;;
269;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Meilleure prise en compte des votes blancs;"Aujourd'hui les votes blancs sont comptabilisés mais ne sont pas pris en compte dans les élections.

Je propose donc de les prendre en compte et si aucun candidat aux élections n'atteint au moins 50% des voix, il faudra réorganiser des élections (par contre, cela aurait pour conséquences qu'il faudrait nommer un élu par intérim jusqu'aux nouvelles élections et relancer une seule fois le vote sinon, l'élu par intérim resterait longtemps au pouvoir).";"";ja-PROP-2020-04-269;"";0;52;Reb, Elise, TOZIOB, Dosser, Malherbe, Initium, GUILBERT, Ravaille, Aubruchet, Cavalli, Fouinosophe, Pierre, participer, Flo35, simon, Pierre, azerf, Bernard, darmanin, , DC, Cédric, Adri, J-D, Aurélie Chan, Maurice, Cala, Valérie, Guiraud Mehdi, Begi, Shaparak, claude07, Jean-Christophe F, AWag, celii_56, Matt, Higikaelle, Jean-Luc Martin, David, Lelong, Niko38, RAMAS, Stéphane Mazel, Sébastien Mas, Mapikachu, Chloe, DELPOSO, Guillaume, ALTERNATIVA, Aurélien Sureau, Yapadequoi, Ludovic Le Fol;10;0;85;2020-04-04 11:46:44 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/269;"";"";false;;
729;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;L'élu rend des comptes tout au long de son mandat;"Bonjour
je propose la mise en place d'un programme de points importants à vérifier tout au long du mandat.
Mettre en place des ""curseurs"" pour les différents points importants et les mettre à jour de façon continue,
pour que les citoyens puissent les consulter et les évaluer tout au long du mandat des élus.
Ceci dans le but d'avoir des promesses des élus au moment de l'élection qui soient tenues et vérifiées tout au long du mandat.
L'élu doit pouvoir être interpelé tout au long de son mandat sur ces points importants qui apparaissent sous forme de ""curseurs"".";"";ja-PROP-2020-04-729;"";0;17;Flo35, Nicolas, Contrecourbe, Bernard, Ribero, , Cédric, BONBON, CEZILLE, bruneau, Fragny, Cathoune V., Matt, Stéphane Mazel, Sébastien Mas, Elorac, ALTERNATIVA;4;0;76;2020-04-04 18:40:50 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/729;"";"";false;;
1992;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Un pouvoir partagé;"Qu'est ce que le pouvoir ? être dirigé par des hommes qui penses prendre les bonnes décisions pour notre avenir ou notre Terre  .Les Elus comme nous les appelons sont aux pouvoir grâce à nos votes.

Mais notre confiance n'est plus respecté une fois élu.

Je demande à ce que le pouvoir ne dépende plus d'une poignée d'hommes ou de femmes qui ne connaissent en aucuns cas le monde dans le quel nous vivons.

Le pouvoir doit être partagé , les décisions concernant notre avenir, notre santé, nos richesses, nos droits, notre travail, notre famille.

Les politiques passent leurs temps à ce disputer le POUVOIR, il faut aujourd'hui qu'ils comprennent que de gouverner un peuple c'est d'abord de savoir écouter le peuple .

c'est pourquoi je propose que notre pays doit être gouverner par le peuple, par des citoyens qui comprennent nos soucis.

A quoi bon de gouverner un peuple qui ne partage pas les décisions prises. 

Je propose donc un partage du POUVOIR , que chaque domaines concernant notre pays que chaque décisions concernant nos vies soient concertés par des professionnels. 

Prenons par exemple notre système de santé, serais t il meilleur aujourd'hui si les décisionnaires seraient des médecins , docteurs, et directeurs d’hôpitaux.

Notre travail serait il meilleurs si des chefs d'entreprises , des artisans, des auto entrepreneurs, pouvaient se réunir pour changer tout cela .

un peu Utopique ou pensez vous que cela puisse être réalisable.

Pourquoi donner le pouvoir à des politiques qui ne connaissent pas le monde dans le quel nous vivons.

La plupart d'entre eux penses à ""leurs"" famille politique avant de penser à ce pourquoi ils ont été élus.

petit liens
 https://www.youtube.com/watch?v=oPUveuCaQX4";"";ja-PROP-2020-04-1992;"";0;1;DUFRESNE ;0;0;72;2020-04-05 15:40:09 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/1992;"";"";false;;
2724;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Faire confiance à L'intelligence collective !;"La centralisation est le mal premier de la république française depuis la victoire des jacobins lors de la révolution française. Nous devons changer ça !

L'état central ne fonctionne pas en cas de crise, on le voie bien avec la crise actuelle du COVID 19. Le destin des français est entre les mains d'un trop petit nombre de personne, localisée au même endroit et humains donc faillibles. 

Nous devons passer à un régime fédéral et donner une large autonomie aux régions y compris sur des sujets régaliens comme la santé, l'éducation, le logement, l'alimentation etc. 

Les réalités des parisiens ne sont pas celles des provinciaux, il est temps que les seconds aient leur mot à dire dans la gestion de leur destin.";"";ja-PROP-2020-04-2724;"";0;0;"";0;0;72;2020-04-06 08:20:06 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2724;"";"";false;;
2159;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;+ de démocratie, + d'écologie, + de solidarité;"Une Bretagne réunifiée dans une France fédérale, Europe des régions. Mettre en place une véritable démocratie locale avec des territoires cohérents. Les gens seront sensibles aux évolutions locales et investis pour un bien-être commun.
D'un point de vu défense et technologie, la France doit se résoudre à accepter sa place de moyenne puissance et miser sur l'UE. Arrêter nos réseaux mafieux et corrompus en Afrique, respecter la souveraineté des peuples. Certes cela va diminuer notre qualité de vie mais c'est ce qui est le plus juste.
Il y a des inégalités à combattre qui peuvent atténuer les effets négatifs de notre décroissance inévitable dans un contexte de crise économique, écologique et sociale. C'est notre seule chance contre l'autre option qu'est l'accroissement des inégalités et la crispation de notre société qui en suivra (GJ ++ et l'état qui deviendra encore plus répressif).
D'un point de vu écolo, je pense que vous connaissez les scénario Negawatt et les travaux du Shift Project. On voit bien que ces changements impliquent une politique parfois liberticide si on veut éviter un réchauffement à +3°C. Il va falloir énormément communiquer avec le peuple et arrêter de le mépriser avec du Greenwashing.";"";ja-PROP-2020-04-2159;"";0;1;Stéphane Mazel;0;0;73;2020-04-05 17:00:57 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2159;"";"";false;;
1662;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Elu(es) par le vote blanc;""" On naît théoriquement citoyen mais on le devient par notre capacité à assumer nos devoirs et faire valoir nos droits "" et nombre de nos concitoyens  aiment la politique locale mais pas les parties politiques.
Ancienne élue j'ai pu constaté que beaucoup de nos concitoyens critiques, ont des préjugés ,des aprioris...mais aiment la politique et sous estiment leur capacité propre à représenter les citoyens.
Tout pourcentage des votes blanc à des élections entraine la désignation d'élus tirés au sort sur les listes électorale au jour du dépouillement du scrutin ( comme lors du tirage des jurys d' Assise en ajoutant 1/3 de noms) dans les conditions de parité actuelle. A partir de 16 ans et sans exclusions professionnelles ni sociale et de façon obligatoire ( autres exclusions maintenues et ajout des autres propositions du jourdaprès). Ils seront intégrés à la majorité et auront accès à tout, en transparence. Toute obstruction de la part d'un employeur public ou privé sera poursuivi sur dépôt de plainte de l'élue sur le même principe que la loi sur le harcèlement ( ce sera à lui de prouver qu'il respect les droits des élus). La réintégration de l'élue est garantie à minima sur le même lieu de travail. Au modèle nordique sera ajouté aux poursuite actuelles des poursuites préfectorales contre les élus contrevenants.
Responsabiliser le Citoyen avec des DROITS et des DEVOIRS permettra d'avoir des représentants FIDELES et DIGNE de l'ETAT et du pays dans lequel ils vivent ou ont choisi de vivre.";"";ja-PROP-2020-04-1662;"";0;3;Jean-Luc Martin, DUFRESNE , Savvy Catachrone;0;0;72;2020-04-05 13:04:38 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/1662;"";"";false;;
2474;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Tracking : tentation autoritaire ?;"Le ""traçage"" est dans les faits, déjà largement utilisé (géo4cast, orange etc...) depuis cette crise de coronavirus.
le problème est qu'il n'y aucune information sur ce traçage et encore moins
de consentement individuel (comme cela se fait à Singapour)
Pour moi, c'est une atteinte sournoise et gravissime à la démocratie
On critiquait les agissements intrusifs de la NSA,mais le pays des soi disant ""droits l'homme"" devrait éviter de donner des leçons d'éthique à quiconque
""Big brother is watching you"" n'est plus une fiction orwellienne, et Macron l'a fait";"";ja-PROP-2020-04-2474;"";0;1;jmf;1;0;72;2020-04-05 20:43:56 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2474;"";"";false;;
2236;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Réforme des règles de la représentativité;"Simple et concis: 
-  Abandon de la règle majoritaire.
-  1 mandat de 3 ans seulement, sans la possibilité de se représenter deux fois de suite durant un période de 9 ans. 
-  Parité obligée. 
-  Discrimination positive selon la provenance social et les métiers des candidats. 
-  Interdiction de contacts particuliers entre lobbyistes et parlementaires, même soumis à contrôle. Seulement possibles en commission ou sont représentées toutes les tendances.
-  Obligation de céder le siège en cas de procédure judiciaire.
-  Gouvernement soumis au vote de confiance tous les deux ans.";"";ja-PROP-2020-04-2236;"";0;1;Nicole56;0;0;72;2020-04-05 17:51:41 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2236;"";"";false;;
528;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Créer des lieux d'écoute active et de participation dans les communes;Permettre à chaque citoyen de participer à des décisions en étant préalablement consulté, éclairé, écouté.  Que chacun puisse être force de proposition dans des assemblées populaires où la parole sera entendue et écoutée au mieux, tout en laissant le dernier choix aux élus.;"";ja-PROP-2020-04-528;"";0;0;"";0;0;72;2020-04-05 18:05:29 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/528;"";"";false;;
424;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Les politiques, pour une justice égalitaire;"1) Tous politiciens étant compromis dans des affaires ""magouilles"", devra démissionner, sans autre choix possible.
Voyez l'exemple des Pays nordique.
2) Ils seront inéligibles durant une longue période, sauf pour les cas les plus graves, ex : corruption .... là, ce sera à vie. 
3) Ils devrons déclarer leurs revenus et autres, et que ceux-ci soient accessible à tous citoyens et citoyennes de ce Pays, dans un but de transparence.";"";ja-PROP-2020-04-424;"";0;13;Aubruchet, Asea, Flo35, Pierre, azerf, simon, darmanin, anonyme, ZAZA, AWag, David, Chloe, DELPOSO;4;0;72;2020-04-04 16:15:48 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/424;"";"";false;;
315;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Pour des ministres avec un bagage en rapport avec leurs fonctions;Nous constatons aujourd'hui que des ministres occupent des postes nécessitant des connaissances dans un domaine spécifique et qu'ils n'ont pas. On a l'impression que n'importe quel ministre peut occuper le siège de n'importe quel ministère sauf que cela traduit une incompétence pour certains sujets importants. Pourquoi l'a ministre de la santé n'est pas médecine ? Pourquoi le ministre de l'éducation n'est pas enseignant ? Cette approche pourrait permettre de mieux comprendre les problématiques issues des différents secteurs car eux-mêmes proviennent du même endroit.;"";ja-PROP-2020-04-315;"";0;15;Lucas, Grégoire Seux, Pierre, simon, Marie, LAVIVA, anonyme, AWag, Matt, Higikaelle, Lelong, Cavalon, nico-g, Chloe, DELPOSO;4;0;75;2020-04-04 12:18:16 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/315;"";"";false;;
586;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Changer dès 2022 le mode de scrutin de la Présidentielle;"La constitution de la V ème République ne correspond plus du tout à la demande de démocratie participative. Avant d'entrer dans la VI ème République, il faut de toute urgence modifier cette constitution (via le Parlement ou par référendum) en ce qui concerne l'élection du Président. Le mode de scrutin actuel enferme les électeurs dans un duel au second tour, ce qui contraint à éliminer plutôt qu'à choisir. L'espace politique en France ne peut plus se laisser enfermer dans une dualité. La diversité, le compromis seront des atouts pour créer une véritable démocratie.
Je propose que les candidats ayant obtenu plus de 10% au premier tour puissent se maintenir (comme aux municipales). Le candidat serait élu au deuxième tour à la majorité relative.
L'intérêt serait que l'on élirait un candidat davantage sur un programme que sur le refus d'un autre programme ou d'une idéologie.
Bien entendu, c'est toute la constitution qu'il faut revoir (dont la constitution des  Assemblées,  la limitation des mandats, etc.) afin de développer une démocratie citoyenne et participative ( et non"" monarchique"" comme  c'est le cas actuellement). Mais cette première mesure d'urgence aurait pour objectif d'offrir  dès le prochain scrutin une vrai choix politique.";"";ja-PROP-2020-04-586;"";0;10;simon, titou, Clement, Cédric, Eliott Bourel, BONBON, BoTidO, Jean-Luc Martin, David, DELPOSO;6;0;74;2020-04-04 17:39:12 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/586;"";"";false;;
554;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Instaurer une cyberdémocratie directe et abolir le parlement;"Au lieu d'être représentés par des parlementaires pour voter les lois, les citoyens pourraient proposer et voter les lois directement sur internet !

Cela permettrait aux citoyens 
- de se sentir davantage concernés par la vie publique et d'aborder des sujets qui les touchent directement. La politique ne serait plus un métier.
- d'avoir une procédure plus rapide et effective
- d'éviter les énormes taux d'abstention aux élections
- d'éviter l'absentéisme récurrent des parlementaires (vu que le système parlementaire serait aboli)
- de payer moins d'impôts (pas besoin de payer les salaires des parlementaires)

Pour la mise en place :
Dans un premier temps (pendant 10 ou 20 ans), la cyberdémocratie directe fonctionnerait en parallèle du système parlementaire : les citoyens seraient davantage consultés sur internet ( élections habituelles et davantage de référendum). Puis progressivement, les citoyens seraient consultés via internet sur les décisions parlementaires. Puis au bout de 10-20 ans, la cyberdemocratie directe prendrait la place du parlement qui serait aboli !";"";ja-PROP-2020-04-554;"";0;7;participer, Michelle, Rossard, Feigeles, Bruno, Théo Hennequin, Taliesyn427;5;0;72;2020-04-04 17:29:30 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/554;"";"";false;;
1850;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Vote en ligne aux élections;"QUOI 
    -plateforme de vote en ligne pour les élections...

POURQUOI
   -réduire le nombre de bureaux de vote,
   -réduire le taux d'abstention,
   -faciliter les démarches,
   -optimiser les outils numériques,
   -vivre avec son temps...

COMMENT
   -inscription sur la plateforme à l'aide de la CNI";"";ja-PROP-2020-04-1850;"";0;7;LDH, Higikaelle, jerome, Matt, Benjamin, Ben Ouiren, Théo Hennequin;1;0;72;2020-04-05 14:20:55 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/1850;"";"";false;;
2944;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Intediction des sondages 6 mois avant une élection;"Depuis la loi LOI n° 2002-214 du 19 février 2002 https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000776988&categorieLien=id
Les publication des sondages sont interdites seulement la veille (au lieu d'une semaine) d'un tour de scrutin. Porter ce délais à 6 mois et interdire aussi la réalisation de sondage même sans publication, pour ne pas avoir de fuites.
Ceci afin qu'il n'y ait aucune influence des sondages sur le résultat du scrutin (vote dit ""utile"")";"";ja-PROP-2020-04-2944;"";0;0;"";0;0;72;2020-04-06 12:21:59 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2944;"";"";false;;
2443;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Politiques gouvernementales ;Je propose de virer tous les politiciens en supprimant toutes ces commissions, senat, cese, communauté d'aglo, communauté de communes, supprimé également les anciens bâtiments des anciennes régions,  les privilèges des anciens présidents de république , 1er ministre et ministres de l'intérieur. On peut quitter l'Europe et avoir une coopération avec quelques pays voisins...Et, évidemment arrêter l'immigration massive et toutes ses aides sociales qui coûtent...etc...et la France aura des services publics opérationnels dans tous les domaines sans être endettés...A bon entendeur...Salut...;"";ja-PROP-2020-04-2443;"";0;0;"";0;0;72;2020-04-05 20:15:10 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2443;"";"";false;;
1928;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;"Election : adopter le ""Jugement majoritaire""";"1 seul bulletin de vote avec le nom de tous les candidats et mentions à cocher (Excellent, très bien, bien, assez bien, passable, insuffisant, à rejeter) pour chacun.
= élection + représentative, + démocratique et + économique

(pas besoin de primaire, ni de vote blanc, pas de piles de bulletins gaspillés, les petits candidats n'influence pas le résultat ce qui supprime le ""vote utile"" et 1 seul tour suffit)
(voir explication sur Youtube ^^)";"";ja-PROP-2020-04-1928;"";0;8;Cédric, BoTidO, jerome, Matt, Ben, sdm94, Vincent Bo, Rémi;1;0;72;2020-04-05 15:17:05 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/1928;"";"";false;;
713;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Rendre le vote obligatoire;Une démocratie plus participative ne peut se faire que si les gens se déplacent pour voter. On pourrait imaginer une nouvelle démocratie plus participative en instaurant par exemple plus de référendum comme beaucoup le demandent, mais en contrepartie en rendant le vote obligatoire.;"";ja-PROP-2020-04-713;"";0;4;Flo35, Matt, David, Carl24;2;0;72;2020-04-04 18:33:22 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/713;"";"";false;;
1546;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Pour opérer un vrai changement, il faut sortir les reponsables : LREM DEHORS ;"Je suis outré qu'un collectif de parlementaires LREM pousse le cynisme jusqu'à lancer cette consultation. Leur opportunisme est sans limite.
La condition sine qua non d'un véritablement changement dans notre pays est en premier de sortir ceux qui ont pris le pouvoir en 2017 et son responsables de la crise que nous subissons actuellement. Leur responsabilité est d'autant plus importante qu'ils ont largement amplifié le mouvement néo libéral qui a conduit à la paupérisation de notre pays et à la dégradation de nos services publics.
Macron et l'ensemble de ces affidés de LREM ont été portés au pouvoir par une caste de gens puissants dont ils servent avec zèle les intérêts. Aucun changement ne sera possible sans le départ de Macron, du gouvernement et l'ensemble des parlementaires LREM. Lorsqu'un salarié du privé échoue dans sa mission :on le vire. Et cela est aujourd'hui très facile et se fait à moindre coût. La même règle doit prévaloir pour tous les opportunistes de LREM qui sont un poids pour notre pays et qui ne nous apporte aucune valeur ajouté. Puisque le travail doit être favorisé par à la rente, il est temps de virer des politiques qui ne servent à rien et brillent par leur nullité : Schiappa, Grivaux, Ndaye, Lemaire, Berger, Castaner, Ferrand, Maillard … la liste est longue. Voilà des gens qui parasitent notre société, qui coûtent aux contribuables, qui non seulement ne produisent mais ont de surcroit fragilisé notre pays. 
Avant d'envisager un véritable changement, un impératif d'efficacité : LREM DEHORS";"";ja-PROP-2020-04-1546;"";0;3;Martin, Bernard, BBKeynes;2;0;73;2020-04-05 11:50:21 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/1546;"";"";false;;
504;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Inscription du RIC - Réferendum d'Initiative Citoyenne dans la constitution;"Inscrire le RIC dans la constitution française afin que des citoyens français puissent initier de leur propres fait des référendums sur des questions qu'ils estimeraient importantes dès lors qu'un certain nombre de français apportent un soutien à une pétition (2% du corps électoral).

Ce RIC doit permettre de :
- proposer une modification ou suppression d'une loi déjà votée
- révoquer des élus en poste
- modifier la constitution
- proposer une loi

Il est important que le seuil de déclenchement du référendum soit relativement bas (2%) car on a pu voir avec le référendum sur la privatisation des aéroports de paris que le seuil des 10% est inatteignable (seulement 25% des voies nécessaires à son déclenchement ont été recueillies après 9mois de mobilisation citoyenne)

vidéo explicative sur le fonctionnement du RIC (durée 4 min) : https://www.youtube.com/watch?time_continue=15&v=osrsZL4SH7A&feature=emb_logo";"";ja-PROP-2020-04-504;"";0;19;demos, Flo35, simon, Pat Au Logis, BERLAF, Cédric, Apatacala, anonyme, Cathoune V., Matt, Jean-Luc Martin, Urbanaute, Vandevoorde , Elorac, Dufailly Marine , Hydronium, Philippe BRIERE, Léo, Chloe;4;0;77;2020-04-04 17:00:59 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/504;"";"";false;;
2454;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Démission des parlementaires actuels;"Puisqu'il doit y avoir un jour d'après, et même un monde d'après, la moindre des choses serait que ceux qui sont responsables du monde d'aujourd'hui laissent la place plutôt que de s'instituer en organisateurs du jour d'après, ce qui est une hérésie. Comme le disait si bien Albert Einstein : ""Il ne faut pas compter sur ceux qui ont créé les problèmes pour les résoudre"".";"";ja-PROP-2020-04-2454;"";0;0;"";0;0;72;2020-04-05 20:26:10 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2454;"";"";false;;
877;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Affranchissement vis à vis des lobbies et démocratie participative;"Comment peut on parler de démocratie lorsque les campagnes électorales sont financées par des grands groupes industriels, lobbies qui influenceront chaque décision politique par la suite ? Qui gouverne véritablement le pays : le peuple ou les intérêts économiques d'une petite minorité ? Il y a eu la séparation de l'état et de l'église un siècle plus tôt, il serait temps de passer à la séparation de l'état et des lobbies. Sans cette séparation nette, la démocratie ne restera qu'une illusion. 
L'organisation actuelle du pouvoir est verrouillée. Les grandes décisions impliquant la nation sont prises par des élus  peu à l'écoute du peuple et de ses besoins. Les derniers événements en sont significatifs. Cela est contraire à la démocratie. Quand l'état va à l'encontre des intérêts du peuple et le prive de tous droits, il s'agit d'une dictature. Une dictature bien cachée dans un costume de beau parleur. C'est inacceptable et inquiétant pour les temps à venir. Un pays réellement démocratique se doit d'utiliser le référendum afin de consulter le peuple et de respecter sa voix avant de prendre des décisions importantes. Chaque opinion compte, aussi bien celle de l'artisan, de l'ouvrier, de l'ingénieur, de l'artiste, etc.. que de l'élu. Chaque citoyen doit pouvoir s'exprimer librement, et être considéré et entendu. 
La démocratie participative va aussi dans ce sens en permettant aux citoyens d'être porteurs de projets et de pouvoir les proposer au sein de l'institution. La créativité et l'engagement doivent être mis à l'honneur afin d'encourager chacun à devenir acteur de son village, de sa ville, de son pays. 
Dans l'espoir de pouvoir vivre un jour dans une démocratie réelle.";"";ja-PROP-2020-04-877;"";0;16;Victor, Marie, Idées, Fario, Oxymore, Cédric, Eliott Bourel, Xa, FredericF70, khena, Enseignantlamda, Matt, Jean-Luc Martin, Marie, Chloe, DELPOSO;5;0;74;2020-04-04 20:06:48 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/877;"";"";false;;
2533;;"";;"";1;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres?participatory_process_slug=lejourdapres;7;Une démocratie directe;Il est temps d'essayer de vivre autrement, et de prendre ensemble des décisions. Un peuple qui décide, qui participe à la construction et aux changements du monde dans lequel il évolue. La Suisse fonctionne ainsi.;"";ja-PROP-2020-04-2533;"";0;1;Philippe PERNETTE;0;0;72;2020-04-05 21:50:49 +0200;http://lejourdapres.parlement-ouvert.fr/processes/lejourdapres/f/7/proposals/2533;"";"";false;;
